,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
769,9999720,HY189503,03/18/2015 02:40:00 PM,005XX W MONROE ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,121,1,2,28,06,1172536.0,1899823.0,2015,02/10/2018 03:50:01 PM,41.880555964,-87.64192187,"(41.880555964, -87.64192187)"
770,9999721,HY189643,03/18/2015 04:00:00 PM,117XX S MORGAN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,524,5,34,53,26,1171772.0,1826887.0,2015,02/10/2018 03:50:01 PM,41.680428005,-87.646865171,"(41.680428005, -87.646865171)"
771,9999722,HY188272,03/17/2015 03:15:00 PM,011XX E 81ST ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,411,4,8,45,26,1185376.0,1851526.0,2015,02/10/2018 03:50:01 PM,41.747732106,-87.59629633799999,"(41.747732106, -87.596296338)"
772,9999723,HY184540,03/14/2015 05:19:00 PM,091XX S LOOMIS ST,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,APARTMENT,False,False,2222,22,21,73,04A,1168598.0,1844221.0,2015,02/10/2018 03:50:01 PM,41.728064071,-87.65798596799999,"(41.728064071, -87.657985968)"
773,9999725,HY189657,03/13/2015 12:00:00 PM,134XX S AVENUE M,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,433,4,10,55,11,1201758.0,1816439.0,2015,02/10/2018 03:50:01 PM,41.651049585,-87.537457073,"(41.651049585, -87.537457073)"
774,9999726,HY189584,03/18/2015 03:45:00 PM,034XX E 112TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,True,433,4,10,52,14,1201008.0,1831304.0,2015,02/10/2018 03:50:01 PM,41.691859631999996,-87.539700221,"(41.691859632, -87.539700221)"
775,9999727,HY189612,03/18/2015 03:00:00 AM,083XX S DORCHESTER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,412,4,8,45,05,1186992.0,1849882.0,2015,02/10/2018 03:50:01 PM,41.743182669,-87.590426906,"(41.743182669, -87.590426906)"
776,9999728,HY189630,03/18/2015 04:20:00 PM,005XX N CENTRAL PARK AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,VEHICLE NON-COMMERCIAL,True,False,1122,11,27,23,26,1152285.0,1903502.0,2015,02/10/2018 03:50:01 PM,41.891075142,-87.71618469299999,"(41.891075142, -87.716184693)"
777,9999731,HY189603,03/15/2015 07:00:00 PM,077XX S DREXEL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,624,6,6,69,03,1183571.0,1853979.0,2015,02/10/2018 03:50:01 PM,41.75450563,-87.602834021,"(41.75450563, -87.602834021)"
778,9999733,HY189552,03/18/2015 03:25:00 PM,010XX E 72ND ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,324,3,5,69,08B,1184279.0,1857486.0,2015,02/10/2018 03:50:01 PM,41.764112658,-87.600129909,"(41.764112658, -87.600129909)"
779,9999734,HY189453,03/18/2015 02:30:00 PM,001XX S PULASKI RD,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1122,11,28,26,08A,1149755.0,1898927.0,2015,02/10/2018 03:50:01 PM,41.878570402,-87.72559520200001,"(41.878570402, -87.725595202)"
780,9999735,HY189591,03/14/2015 11:15:00 AM,015XX W DEVON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,False,False,2433,24,40,77,14,1164917.0,1942599.0,2015,02/10/2018 03:50:01 PM,41.99810059,-87.668680189,"(41.99810059, -87.668680189)"
781,9999736,HY189658,03/18/2015 05:05:00 PM,066XX S SANGAMON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,723,7,17,68,07,1171121.0,1860740.0,2015,02/10/2018 03:50:01 PM,41.773339686,-87.64826193299999,"(41.773339686, -87.648261933)"
782,9999737,HY189518,03/18/2015 01:43:00 PM,079XX S ESCANABA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,422,4,7,46,18,1196878.0,1852980.0,2015,02/10/2018 03:50:01 PM,41.751443901,-87.554102046,"(41.751443901, -87.554102046)"
783,9999738,HY189682,03/12/2015 10:00:00 PM,004XX E SOUTH WATER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,114,1,42,32,14,1179256.0,1902052.0,2015,02/10/2018 03:50:01 PM,41.88652124,-87.617178654,"(41.88652124, -87.617178654)"
784,9999740,HY189606,03/18/2015 04:31:00 PM,055XX W NORTH AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,2532,25,37,25,08B,1138971.0,1910083.0,2015,02/10/2018 03:50:01 PM,41.909386568,-87.76492097799999,"(41.909386568, -87.764920978)"
785,9999741,HY189475,03/18/2015 02:37:00 PM,052XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,932,9,16,61,08B,1164239.0,1870007.0,2015,02/10/2018 03:50:01 PM,41.798917189,-87.673228979,"(41.798917189, -87.673228979)"
786,9999742,HY189667,03/18/2015 05:05:00 PM,026XX W 38TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,911,9,12,58,14,1159431.0,1879364.0,2015,02/10/2018 03:50:01 PM,41.824693938,-87.690604454,"(41.824693938, -87.690604454)"
787,9999744,HY189693,03/17/2015 02:00:00 PM,004XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,722,7,6,68,08A,1174557.0,1860506.0,2015,02/10/2018 03:50:01 PM,41.772621766,-87.635673365,"(41.772621766, -87.635673365)"
788,9999745,HY185920,03/15/2015 07:10:00 PM,048XX S PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,931,9,20,61,05,1165828.0,1872549.0,2015,02/10/2018 03:50:01 PM,41.805859103,-87.667329514,"(41.805859103, -87.667329514)"
789,9999746,HY189548,03/18/2015 03:34:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,42,32,06,1176352.0,1900927.0,2015,02/10/2018 03:50:01 PM,41.883500186999996,-87.627876698,"(41.883500187, -87.627876698)"
790,9999747,HY189637,03/16/2015 09:00:00 AM,089XX S PARNELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2223,22,21,71,11,1174202.0,1845604.0,2015,08/17/2015 03:03:40 PM,41.731736722,-87.63741654100001,"(41.731736722, -87.637416541)"
791,9999749,HY189393,03/18/2015 01:30:00 PM,002XX E WACKER DR,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,114,1,42,32,06,1178031.0,1902570.0,2015,02/10/2018 03:50:01 PM,41.887970623,-87.621661324,"(41.887970623, -87.621661324)"
792,9999752,HY188656,03/17/2015 07:20:00 PM,0000X E MADISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,False,112,1,42,32,11,1176988.0,1900419.0,2015,02/10/2018 03:50:01 PM,41.882091837,-87.62555667,"(41.882091837, -87.62555667)"
793,9999753,HY189632,03/18/2015 04:30:00 PM,034XX W MONTROSE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,1723,17,33,16,08A,1152757.0,1929032.0,2015,02/10/2018 03:50:01 PM,41.961122257,-87.713773801,"(41.961122257, -87.713773801)"
794,9999754,HY189517,03/18/2015 02:00:00 PM,004XX W DIVISION ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1821,18,27,8,06,1173175.0,1908290.0,2015,02/10/2018 03:50:01 PM,41.903775756,-87.639324074,"(41.903775756, -87.639324074)"
795,9999756,HY189666,03/18/2015 02:00:00 PM,007XX E 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,False,True,312,3,20,42,08B,1182133.0,1862733.0,2015,02/10/2018 03:50:01 PM,41.778560865,-87.607833203,"(41.778560865, -87.607833203)"
796,9999757,HY189593,03/18/2015 03:33:00 PM,118XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,2212,22,19,75,08B,1162528.0,1825943.0,2015,02/10/2018 03:50:01 PM,41.678034628,-87.680729,"(41.678034628, -87.680729)"
797,9999758,HY189640,03/18/2015 03:00:00 PM,008XX W SUNNYSIDE AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),True,False,1914,19,46,3,26,1169821.0,1930085.0,2015,02/10/2018 03:50:01 PM,41.963656021999995,-87.651006867,"(41.963656022, -87.651006867)"
798,9999759,HY189670,03/18/2015 04:42:00 PM,035XX N SOUTHPORT AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1924,19,44,6,06,1166336.0,1923809.0,2015,02/10/2018 03:50:01 PM,41.946509851,-87.66400024100001,"(41.946509851, -87.664000241)"
799,9999760,HY189625,03/18/2015 05:30:00 AM,008XX W CUYLER AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1915,19,46,3,05,1170015.0,1927269.0,2015,02/10/2018 03:50:01 PM,41.955924586,-87.650376115,"(41.955924586, -87.650376115)"
800,9999761,HY189539,03/18/2015 09:30:00 AM,022XX N DOMINICK ST,0460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",False,False,1811,18,32,7,08B,1165616.0,1914953.0,2015,02/10/2018 03:50:01 PM,41.92222391,-87.666899767,"(41.92222391, -87.666899767)"
801,9999762,HY189681,03/18/2015 05:20:00 PM,037XX S WENTWORTH AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,False,915,9,3,34,26,1175565.0,1880034.0,2015,02/10/2018 03:50:01 PM,41.82618602,-87.63139377,"(41.82618602, -87.63139377)"
802,9999763,HY189571,03/18/2015 07:00:00 AM,0000X W OAK ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1824,18,42,8,06,1175568.0,1907139.0,2015,02/10/2018 03:50:01 PM,41.900563895,-87.630568743,"(41.900563895, -87.630568743)"
803,9999764,HY189511,03/16/2015 08:00:00 PM,007XX W BROMPTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1925,19,46,6,11,1170844.0,1923802.0,2015,02/10/2018 03:50:01 PM,41.946392848,-87.647430545,"(41.946392848, -87.647430545)"
804,9999765,HY189442,03/14/2015 12:00:00 PM,010XX W NEWPORT AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,1924,19,44,6,11,1168716.0,1923082.0,2015,02/10/2018 03:50:01 PM,41.9444636,-87.655273285,"(41.9444636, -87.655273285)"
805,9999766,HY189427,12/22/2014 09:00:00 AM,039XX N ELSTON AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,OTHER,True,False,1732,17,35,16,11,1151801.0,1925874.0,2014,02/10/2018 03:50:01 PM,41.952475397,-87.717372039,"(41.952475397, -87.717372039)"
806,9999767,HY189354,03/15/2015 02:00:00 AM,006XX W WELLINGTON AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1934,19,44,6,08B,1171160.0,1920186.0,2015,02/10/2018 03:50:01 PM,41.936463459,-87.64637555200001,"(41.936463459, -87.646375552)"
807,9999768,HY189533,03/18/2015 03:30:00 PM,109XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,513,5,9,50,06,1185440.0,1832668.0,2015,02/10/2018 03:50:01 PM,41.695982095,-87.59665314200001,"(41.695982095, -87.596653142)"
808,9999769,HY189479,03/18/2015 02:36:00 PM,020XX E 95TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),True,False,431,4,7,51,08B,1191660.0,1842382.0,2015,02/10/2018 03:50:01 PM,41.722490099,-87.573565989,"(41.722490099, -87.573565989)"
809,9999770,HY189516,03/18/2015 08:00:00 AM,012XX S AVERS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1011,10,24,29,05,1150905.0,1894214.0,2015,02/10/2018 03:50:01 PM,41.865614975,-87.72149595799999,"(41.865614975, -87.721495958)"
810,9999771,HY189412,03/16/2015 12:00:00 PM,027XX W GREENLEAF AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2411,24,50,2,06,1156734.0,1946649.0,2015,02/10/2018 03:50:01 PM,42.009384293000004,-87.69867224,"(42.009384293, -87.69867224)"
811,9999774,HY188213,03/15/2015 05:00:00 AM,027XX W TOUHY AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,2411,24,50,2,06,1156807.0,1947639.0,2015,02/10/2018 03:50:01 PM,42.012099401,-87.698376632,"(42.012099401, -87.698376632)"
812,9999775,HY188538,03/17/2015 12:15:00 PM,016XX W COLUMBIA AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,2432,24,49,1,06,1164168.0,1944894.0,2015,02/10/2018 03:50:01 PM,42.004414046,-87.671370225,"(42.004414046, -87.671370225)"
813,9999777,HY189695,03/18/2015 04:15:00 PM,011XX S SPRINGFIELD AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,False,1132,11,24,29,18,1150558.0,1894660.0,2015,02/10/2018 03:50:01 PM,41.86684563,-87.722758177,"(41.86684563, -87.722758177)"
814,9999778,HY189673,03/18/2015 04:30:00 PM,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,OTHER,True,False,2533,25,37,25,06,1145011.0,1910225.0,2015,02/10/2018 03:50:01 PM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)"
815,9999779,HY188714,03/17/2015 09:30:00 PM,025XX N NORDICA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,2512,25,36,18,26,1128659.0,1916177.0,2015,02/10/2018 03:50:01 PM,41.926290566,-87.802664943,"(41.926290566, -87.802664943)"
816,9999780,HY189699,03/18/2015 03:50:00 PM,052XX W DIVERSEY AVE,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER,False,False,2514,25,31,19,03,1141064.0,1918116.0,2015,02/10/2018 03:50:01 PM,41.931391665,-87.757033797,"(41.931391665, -87.757033797)"
817,9999781,HY189546,03/18/2015 09:00:00 AM,036XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",False,False,1733,17,33,16,06,1157069.0,1924076.0,2015,02/10/2018 03:50:01 PM,41.947436042,-87.69805561700001,"(41.947436042, -87.698055617)"
818,9999782,HY189678,03/13/2015 01:30:00 PM,047XX W NORTH AVE,0820,THEFT,$500 AND UNDER,CAR WASH,False,False,2533,25,37,25,06,1144702.0,1910218.0,2015,02/10/2018 03:50:01 PM,41.909650876,-87.74386414,"(41.909650876, -87.74386414)"
819,9999783,HY189391,03/11/2015 06:00:00 PM,043XX S DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,821,8,14,58,14,1153449.0,1875675.0,2015,08/17/2015 03:03:40 PM,41.814691535,-87.71264856399999,"(41.814691535, -87.712648564)"
820,9999784,HY189536,03/18/2015 09:00:00 AM,063XX W BELMONT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1633,16,36,17,26,1133652.0,1920601.0,2015,02/10/2018 03:50:01 PM,41.938344269,-87.78421355,"(41.938344269, -87.78421355)"
821,9999785,HY189703,03/18/2015 03:00:00 PM,080XX S WESTERN AVE,0460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,False,False,835,8,18,70,08B,1161769.0,1851456.0,2015,02/10/2018 03:50:01 PM,41.74806235,-87.682801662,"(41.74806235, -87.682801662)"
822,9999786,HY189664,03/15/2015 02:00:00 AM,067XX S EVANS AVE,0460,BATTERY,SIMPLE,APARTMENT,True,False,321,3,20,42,08B,1182377.0,1860485.0,2015,02/10/2018 03:50:01 PM,41.772386487,-87.60700829700001,"(41.772386487, -87.607008297)"
823,9999787,HY189720,03/18/2015 04:45:00 PM,010XX W WASHINGTON BLVD,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,RESTAURANT,True,False,1224,12,27,28,22,1169686.0,1900712.0,2015,02/10/2018 03:50:01 PM,41.883057971999996,-87.65236083100001,"(41.883057972, -87.652360831)"
824,9999788,HY189645,03/18/2015 04:00:00 PM,015XX N TRIPP AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2534,25,37,23,11,1147773.0,1909723.0,2015,02/10/2018 03:50:01 PM,41.908234078,-87.732595216,"(41.908234078, -87.732595216)"
825,9999790,HY189611,03/18/2015 01:30:00 PM,033XX W EASTWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1713,17,33,14,08B,1153359.0,1930653.0,2015,02/10/2018 03:50:01 PM,41.965558419000004,-87.711517268,"(41.965558419, -87.711517268)"
826,9999791,HY189674,03/18/2015 05:00:00 PM,011XX W DRUMMOND PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1932,19,32,7,14,1168237.0,1917754.0,2015,02/10/2018 03:50:01 PM,41.929853701999996,-87.657188331,"(41.929853702, -87.657188331)"
827,9999792,HY189782,03/11/2015 06:00:00 PM,006XX E 37TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,212,2,4,36,06,1181157.0,1880525.0,2015,02/10/2018 03:50:01 PM,41.827406154,-87.61086298299999,"(41.827406154, -87.610862983)"
828,9999793,HY189709,03/18/2015 05:35:00 PM,003XX E 47TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,True,False,215,2,3,38,11,1179016.0,1873926.0,2015,02/10/2018 03:50:01 PM,41.809347098,-87.61891921600001,"(41.809347098, -87.618919216)"
829,9999794,HY189602,03/18/2015 03:00:00 PM,051XX W HARRISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,True,1533,15,24,25,08B,1142125.0,1896831.0,2015,02/10/2018 03:50:01 PM,41.872963554,-87.753663295,"(41.872963554, -87.753663295)"
830,9999795,HY189790,03/18/2015 06:30:00 PM,055XX W GRAND AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,True,False,2515,25,29,19,26,1138788.0,1913480.0,2015,02/10/2018 03:50:01 PM,41.918711651,-87.76551063,"(41.918711651, -87.76551063)"
831,9999797,HY189573,03/18/2015 02:35:00 PM,009XX N MICHIGAN AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,DEPARTMENT STORE,True,False,1833,18,42,8,11,1177324.0,1906733.0,2015,02/10/2018 03:50:01 PM,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
832,9999800,HY189540,03/14/2015 09:00:00 AM,041XX N MOZART ST,0810,THEFT,OVER $500,STREET,False,False,1724,17,33,16,06,1156637.0,1927454.0,2015,02/10/2018 03:50:01 PM,41.956714262,-87.69955172,"(41.956714262, -87.69955172)"
833,9999802,HY189441,03/18/2015 08:00:00 AM,043XX W MONTROSE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,False,1722,17,45,16,11,1146590.0,1928890.0,2015,02/10/2018 03:50:01 PM,41.960852716,-87.736450795,"(41.960852716, -87.736450795)"
834,9999803,HY189389,03/17/2015 04:00:00 PM,036XX W MONTROSE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1723,17,33,14,08B,1151514.0,1929003.0,2015,02/10/2018 03:50:01 PM,41.96106725,-87.718344521,"(41.96106725, -87.718344521)"
835,9999804,HY189770,03/18/2015 04:00:00 PM,053XX W HIRSCH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2532,25,37,25,26,1140517.0,1908799.0,2015,02/10/2018 03:50:01 PM,41.905834870999996,-87.75927314100001,"(41.905834871, -87.759273141)"
836,9999805,HY189751,03/18/2015 02:00:00 PM,0000X N MASON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,1513,15,29,25,07,1136771.0,1899713.0,2015,02/10/2018 03:50:01 PM,41.880969691,-87.77325162,"(41.880969691, -87.77325162)"
837,9999806,HY189621,01/15/2015 10:00:00 AM,054XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,225,2,3,37,06,1175887.0,1869033.0,2015,02/10/2018 03:50:01 PM,41.795991039,-87.63054248899999,"(41.795991039, -87.630542489)"
838,9999807,HY189767,03/18/2015 04:00:00 AM,027XX S SACRAMENTO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1033,10,12,30,07,1156804.0,1885739.0,2015,02/10/2018 03:50:01 PM,41.842241229,-87.700069775,"(41.842241229, -87.700069775)"
839,9999808,HY189465,03/18/2015 02:00:00 PM,021XX S TRUMBULL AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1024,10,24,29,06,1153750.0,1889540.0,2015,02/10/2018 03:50:01 PM,41.852732872,-87.71117608799999,"(41.852732872, -87.711176088)"
840,9999809,HY189721,03/18/2015 05:00:00 PM,052XX N ORIOLE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1613,16,41,10,11,1124673.0,1933821.0,2015,02/10/2018 03:50:01 PM,41.974774586,-87.81692130200001,"(41.974774586, -87.816921302)"
841,9999811,HY189671,03/18/2015 05:15:00 PM,001XX S STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,112,1,42,32,06,1176400.0,1899828.0,2015,02/10/2018 03:50:01 PM,41.880483386,-87.62773362,"(41.880483386, -87.62773362)"
842,9999813,HY189690,03/18/2015 04:45:00 PM,079XX S VINCENNES AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,False,True,621,6,17,44,03,1175003.0,1852462.0,2015,02/10/2018 03:50:01 PM,41.750538141,-87.63427808600001,"(41.750538141, -87.634278086)"
843,9999814,HY189804,03/18/2015 06:45:00 AM,071XX S COLES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,334,3,7,43,07,1194028.0,1858245.0,2015,02/10/2018 03:50:01 PM,41.765961819,-87.56437325,"(41.765961819, -87.56437325)"
844,9999815,HY189735,03/18/2015 05:18:00 PM,041XX W FILLMORE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1132,11,24,29,18,1149047.0,1895052.0,2015,02/10/2018 03:50:01 PM,41.867950680999996,-87.72829514700001,"(41.867950681, -87.728295147)"
845,9999816,HY189807,03/03/2015 12:00:00 PM,033XX N HALSTED ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESTAURANT,False,False,1925,19,44,6,26,1170328.0,1922567.0,2015,02/10/2018 03:50:01 PM,41.943015275,-87.649363406,"(41.943015275, -87.649363406)"
846,9999818,HY189613,03/18/2015 04:30:00 PM,080XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,631,6,6,44,08B,1182293.0,1851784.0,2015,02/10/2018 03:50:01 PM,41.748511998000005,-87.607585302,"(41.748511998, -87.607585302)"
847,9999819,HY189718,03/17/2015 06:00:00 PM,018XX N PAULINA ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1433,14,32,22,06,1164725.0,1912311.0,2015,02/10/2018 03:50:01 PM,41.914993049,-87.670248613,"(41.914993049, -87.670248613)"
848,9999820,HY189661,02/19/2015 06:15:00 AM,004XX W 71ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,732,7,6,68,14,1174696.0,1857856.0,2015,02/10/2018 03:50:01 PM,41.765346766,-87.635242676,"(41.765346766, -87.635242676)"
849,9999822,HY189706,03/18/2015 05:00:00 PM,009XX E 131ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,True,533,5,9,54,26,1184661.0,1818552.0,2015,02/10/2018 03:50:01 PM,41.657264092,-87.59994521799999,"(41.657264092, -87.599945218)"
850,9999823,HY189692,03/18/2015 08:00:00 AM,060XX N DRAKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1711,17,50,13,07,1151624.0,1939805.0,2015,02/10/2018 03:50:01 PM,41.990706431999996,-87.71765467,"(41.990706432, -87.71765467)"
851,9999825,HY189447,03/17/2015 04:00:00 PM,075XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,612,6,17,71,14,1170290.0,1854798.0,2015,02/10/2018 03:50:01 PM,41.757052214,-87.65148084799999,"(41.757052214, -87.651480848)"
852,9999826,HY189656,03/18/2015 05:07:00 PM,018XX W TAYLOR ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1231,12,2,28,03,1164253.0,1895610.0,2015,02/10/2018 03:50:01 PM,41.869174219,-87.672455271,"(41.869174219, -87.672455271)"
853,9999827,HY189816,03/18/2015 09:00:00 AM,070XX S ARTESIAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,832,8,17,66,05,1161257.0,1857950.0,2015,02/10/2018 03:50:01 PM,41.765893458,-87.68449833700001,"(41.765893458, -87.684498337)"
854,9999828,HY189680,03/18/2015 12:00:00 PM,049XX N KARLOV AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1712,17,39,14,05,1148164.0,1932534.0,2015,02/10/2018 03:50:01 PM,41.970821885,-87.730569659,"(41.970821885, -87.730569659)"
855,9999829,HY189803,03/18/2015 07:00:00 AM,050XX N KENMORE AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,2024,20,46,3,06,1168335.0,1933933.0,2015,02/10/2018 03:50:01 PM,41.974247395999996,-87.656358583,"(41.974247396, -87.656358583)"
856,9999831,HY189714,03/18/2015 05:20:00 PM,022XX W 21ST ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,1234,12,25,31,04B,1161728.0,1890027.0,2015,02/10/2018 03:50:01 PM,41.853906896,-87.681880711,"(41.853906896, -87.681880711)"
857,9999832,HY189488,03/18/2015 02:45:00 PM,044XX N LEAVITT ST,0810,THEFT,OVER $500,STREET,False,False,1911,19,47,4,06,1160879.0,1929616.0,2015,02/10/2018 03:50:01 PM,41.962559753,-87.683896706,"(41.962559753, -87.683896706)"
858,9999835,HY189563,03/18/2015 08:00:00 AM,091XX S CHAPPEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,413,4,8,48,14,1191435.0,1844829.0,2015,08/17/2015 03:03:40 PM,41.729210354,-87.57431109,"(41.729210354, -87.57431109)"
859,9999836,HY189724,03/18/2015 05:30:00 PM,003XX E 131ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,533,5,9,54,08B,1180873.0,1818183.0,2015,02/10/2018 03:50:01 PM,41.656339105,-87.61381731200001,"(41.656339105, -87.613817312)"
